会社名,銘柄コード,業種,優先市場,決算月,会計基準,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
児玉化学工業,4222,化学,スタンダード（内国株式）,2025-03-31,,Tokyo,11630429184.0,0.4449581,15842015000.0,162425000.0,0.02131,-132850000.0,0.6964,1.36235,0.2879802695917755,,8624315000.0,7826225000.0,5454244000.0,3929841000.0,1618115000.0,737390000.0,-2311726000.0,-0.19876532184902043
ロンシール工業,4224,化学,スタンダード（内国株式）,2025-03-31,,Tokyo,8755844096.0,0.46358705,21433000000.0,870000000.0,0.06685,13000000.0,0.0056800004,0.0065499996,0.7340076439022507,,6890000000.0,5286000000.0,18051000000.0,494000000.0,7555000000.0,1329000000.0,7061000000.0,0.8064328147671943
積水化成品工業,4228,化学,プライム（内国株式）,2025-03-31,,Tokyo,17048373248.0,0.3550911,137072000000.0,642000000.0,0.00823,-6282000000.0,-0.04507,-0.11755,0.35900409577357273,6.067961,86569000000.0,56839000000.0,63592000000.0,39180000000.0,9587000000.0,12579000000.0,-29593000000.0,-1.7358254403229734
群栄化学工業,4229,化学,プライム（内国株式）,2025-03-31,,Takasaki,22784561152.0,0.45521772,30545000000.0,2293000000.0,0.08441,1920000000.0,0.060489997,0.03914,0.789377638135136,10.842803,11288000000.0,8438000000.0,25285000000.0,735000000.0,9251000000.0,13211000000.0,8516000000.0,0.3737618619550404
タイガースポリマー,4231,化学,スタンダード（内国株式）,2025-03-31,,Osaka,20376535040.0,0.47430027,49336406000.0,2833493000.0,0.07446,3383663000.0,0.06811,0.084230006,0.722772461711275,,14162626000.0,10758460000.0,36702877000.0,2800000000.0,19084283000.0,4916875000.0,16284283000.0,0.7991684046396144
サンエー化研,4234,化学,スタンダード（内国株式）,2025-03-31,,Tokyo,5781371392.0,0.28611526,29430148000.0,-34394000.0,0.02049,237038000.0,0.00934,0.010729999,0.531551493430973,8.058903,16792008000.0,13316443000.0,22559598000.0,6083029000.0,6380811000.0,5601274000.0,297782000.0,0.051507156314513414
ウルトラファブリックス・ホールディングス,4235,化学,スタンダード（内国株式）,2024-12-31,,Hachioji,11927020544.0,0.734965,20296000000.0,2800000000.0,0.056950003,1640000000.0,0.03434,0.04132,0.44695415854784126,7.557789,21571000000.0,10643000000.0,10892000000.0,16852000000.0,2724000000.0,365000000.0,-14128000000.0,-1.1845372402839722
フジプレアム,4237,化学,スタンダード（内国株式）,2025-03-31,,Himeji,9315397632.0,0.9465902,10620871000.0,220113000.0,-0.029879998,262848000.0,0.02458,0.025109999,0.6274787221314263,,5946844000.0,4545678000.0,7157953000.0,4566394000.0,4212977000.0,998838000.0,-353417000.0,-0.03793901387375581
ミライアル,4238,化学,スタンダード（内国株式）,2025-01-31,,Tokyo,10559711232.0,0.46710676,14003488000.0,1434665000.0,0.06895,1058189000.0,0.0556,0.032899998,0.7887287535682653,8.614592,6026008000.0,5492124000.0,12929673000.0,,6474413000.0,330668000.0,,
クラスターテクノロジー,4240,化学,グロース（内国株式）,2025-03-31,,Osaka,2032255360.0,1.2213062,1022740000.0,108734000.0,0.14377,100655000.0,0.11441,0.07881,0.8995761117195878,,184388000.0,172617000.0,1320313000.0,10797000.0,989050000.0,,978253000.0,0.4813632278967147
アテクト,4241,化学,スタンダード（内国株式）,2025-03-31,,Higashiomi,1967312512.0,1.1235359,3201630000.0,80638000.0,0.07022,40176000.0,0.018480001,0.03288,0.3658628867235573,,2971609000.0,1612023000.0,1521474000.0,2354399000.0,467800000.0,,-1886599000.0,-0.9589727043834305
タカギセイコー,4242,化学,スタンダード（内国株式）,2025-03-31,,Takaoka,3890921472.0,0.37437907,44293000000.0,1164000000.0,0.01113,-2250000000.0,-0.04874,-0.17354,0.31114686153678356,,21039000000.0,15496000000.0,20709000000.0,7469000000.0,5570000000.0,1479000000.0,-1899000000.0,-0.4880591946318263
ニックス,4243,化学,スタンダード（内国株式）,2024-09-30,,Yokohama,1930211072.0,0.43998426,4386896000.0,216578000.0,0.04223,182207000.0,0.04474,0.04464,0.7235673169891431,,1633658000.0,1035121000.0,3788146000.0,249522000.0,2052891000.0,42283000.0,1803369000.0,0.9342859059094653
ダイキアクシス,4245,化学,スタンダード（内国株式）,2024-12-31,,Matsuyama,8996246528.0,0.9492714,46818000000.0,1049000000.0,-0.0202,352000000.0,0.0054900004,0.02733,0.2566148335097289,,27393000000.0,20742000000.0,20506000000.0,16724000000.0,8213000000.0,1347000000.0,-8511000000.0,-0.9460612238126518
ダイキョーニシカワ,4246,化学,プライム（内国株式）,2025-03-31,,Hiroshima,52305776640.0,0.63413167,168561000000.0,10007000000.0,0.06448,6498000000.0,0.03624,0.07284,0.5650840482938002,7.950182,64607000000.0,43031000000.0,73097000000.0,27045000000.0,30922000000.0,1480000000.0,3877000000.0,0.07412183221528015
ポバール興業,4247,化学,スタンダード（内国株式）,2025-03-31,,Nagoya,3280039680.0,0.57849103,3378056000.0,238593000.0,0.109230004,80503000.0,0.03612,0.02041,0.7977923859671345,,1434715000.0,946955000.0,3013957000.0,220000000.0,1025602000.0,681271000.0,805602000.0,0.24560739460322625
竹本容器,4248,化学,スタンダード（内国株式）,2024-12-31,,Tokyo,10196612096.0,0.8886711,15626605000.0,945189000.0,0.075890005,639886000.0,0.04868,0.06362,0.641331680955893,8.537078,6540801000.0,4457546000.0,11120390000.0,2254873000.0,6026949000.0,7384000.0,3772076000.0,0.3699342452656149
森六,4249,化学,プライム（内国株式）,2025-03-31,,Tokyo,38577156096.0,0.6293746,146174000000.0,4139000000.0,0.03184,-7814000000.0,-0.06146,-0.124680005,0.5107835743055666,,59725000000.0,52805000000.0,72793000000.0,21018000000.0,19973000000.0,7553000000.0,-1045000000.0,-0.027088570173485503
恵和,4251,化学,プライム（内国株式）,2024-12-31,,Tokyo,22551840768.0,1.0161914,21130440000.0,4739982000.0,0.20006001,2790706000.0,0.089090005,0.08733,0.7172038986774238,8.121827,9052226000.0,7001000000.0,18903150000.0,3092662000.0,9936039000.0,147869000.0,6843377000.0,0.30345092759392084
ＴＨＥＣＯＯ,4255,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,2566256128.0,6.5232825,4331402000.0,-68334000.0,0.0187,-69325000.0,0.02335,0.3188,0.13268620773315842,-8.450899,2316498000.0,2235643000.0,2236020000.0,4513000.0,1601232000.0,,1596719000.0,0.622197832312395
サインド,4256,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,5890925568.0,1.7637514,2241255000.0,237080000.0,0.09349,112234000.0,0.04853,0.034140002,0.6816258295111466,32.82828,1548479000.0,762310000.0,2282370000.0,1153600000.0,2071316000.0,,917716000.0,0.15578468772124876
網屋,4258,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,31237849088.0,12.355336,4767519000.0,526392000.0,0.15033,384900000.0,0.09739,,0.3937156986578619,,3283174000.0,2961587000.0,4697042000.0,1066548000.0,3579003000.0,312712000.0,2512455000.0,0.08042983346651604
エクサウィザーズ,4259,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,45909614592.0,15.410432,9811000000.0,23000000.0,0.05928,-2576000000.0,-0.2175,-0.55866003,0.35022779043280183,172.1875,4486000000.0,2065000000.0,5229000000.0,2550000000.0,3008000000.0,40000000.0,458000000.0,0.009976123826572245
ハイブリッドテクノロジーズ,4260,情報・通信業,グロース（内国株式）,2024-09-30,,Tokyo,4274812416.0,1.9386557,3135094000.0,108422000.0,0.07285,53015000.0,-0.02386,-0.02015,0.5610123713454586,,1787818000.0,760871000.0,1731176000.0,1144209000.0,1359122000.0,62036000.0,214913000.0,0.05027425278255765
アジアクエスト,4261,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,4862517248.0,2.6643975,4061428000.0,458783000.0,0.09127,295397000.0,0.06282,0.17262,0.6109014104784081,,1075672000.0,930577000.0,2218522000.0,178658000.0,1520790000.0,,1342132000.0,0.2760158846844259
ニフティライフスタイル,4262,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,9089008640.0,1.5700535,4938823000.0,1004034000.0,0.185,617746000.0,0.13706,0.12872,0.8270418628394209,,1213645000.0,1035113000.0,5011437000.0,0.0,4182019000.0,18550000.0,4182019000.0,0.46011827754187284
サスメド,4263,情報・通信業,グロース（内国株式）,2024-06-30,,Tokyo,14386579456.0,3.2931182,342577000.0,-364980000.0,-3.47727,-357415000.0,-0.64502,-0.06641,0.933539480049618,51.878788,327789000.0,321399000.0,4898414000.0,,4846920000.0,,,
セキュア,4264,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,9575538688.0,3.43673,6247242000.0,305890000.0,-0.02416,240561000.0,0.016239999,0.05195,0.3387992697287009,14.285715,2502213000.0,1539204000.0,2942262000.0,1429440000.0,1195606000.0,209923000.0,-233834000.0,-0.024419931621501273
Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,4265,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,1758626944.0,2.8003561,602926000.0,-303136000.0,-0.38806,-336333000.0,-0.42516,-0.34495997,0.8829037284449682,4.887218,64029000.0,64029000.0,678886000.0,,321597000.0,82315000.0,,
ＢｅｅＸ,4270,情報・通信業,グロース（内国株式）,2025-02-28,,Tokyo,5586901504.0,2.0659778,9255650000.0,656652000.0,0.059499998,499366000.0,0.04842,0.18591999,0.49857556056674107,20.169083,2604033000.0,2604032000.0,4885231000.0,200000000.0,2337341000.0,15574000.0,2137341000.0,0.38256285679454854
日本化薬,4272,化学,プライム（内国株式）,2025-03-31,,Tokyo,219624554496.0,0.8496954,222584000000.0,20402000000.0,0.07979,17508000000.0,0.08151,0.06811,0.7158690742504843,14.120852,105190000000.0,55606000000.0,206794000000.0,42096000000.0,55425000000.0,35393000000.0,13329000000.0,0.060689935287917725
細谷火工,4274,化学,スタンダード（内国株式）,2025-03-31,,Akiruno,4050489600.0,1.2697473,2038992000.0,290738000.0,-0.15183,219802000.0,0.08196,0.05075,0.7132014590629596,,1285604000.0,911370000.0,2126000000.0,635015000.0,725351000.0,486734000.0,90336000.0,0.022302489062063016
カーリット,4275,化学,プライム（内国株式）,2025-03-31,,Tokyo,31187947520.0,0.8557991,36914000000.0,3047000000.0,0.051420003,2570000000.0,0.06803,0.06765,0.7069720063381876,10.103092,15534000000.0,9935000000.0,22906000000.0,1130000000.0,4945000000.0,8631000000.0,3815000000.0,0.12232289404596254
ソルクシーズ,4284,情報・通信業,スタンダード（内国株式）,2024-12-31,,Tokyo,9184101376.0,1.519288,16041121000.0,920827000.0,0.09297,562535000.0,0.04476,0.110089995,0.623707988856791,,3764366000.0,3034908000.0,8131225000.0,1000386000.0,4727651000.0,1068385000.0,3727265000.0,0.4058388346779503
ＣＬホールディングス,4286,サービス業,スタンダード（内国株式）,2024-12-31,,Tokyo,10641483776.0,1.4574448,38282882000.0,305335000.0,0.06679,164436000.0,0.00566,0.02352,0.3291278274447945,14.410481,14739859000.0,12511199000.0,16082170000.0,7794853000.0,4756730000.0,1414710000.0,-3038123000.0,-0.28549806248372556
ジャストプランニング,4287,情報・通信業,スタンダード（内国株式）,2025-01-31,,Ota,6131124736.0,1.6876194,2202970000.0,490291000.0,0.25862,364215000.0,0.17403999,0.117060006,0.9147745379668376,,342579000.0,324605000.0,3343476000.0,,2870859000.0,10228000.0,,
アズジェント,4288,情報・通信業,スタンダード（内国株式）,2025-03-31,,Tokyo,1953546240.0,1.161311,2971173000.0,-205464000.0,0.032980002,-440466000.0,0.083979994,0.22186,0.21423268666314363,,1234134000.0,1096059000.0,1440907000.0,400000000.0,663993000.0,29518000.0,263993000.0,0.13513527071670442
プレステージ・インターナショナル,4290,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,86682001408.0,1.9142783,63719802000.0,7961149000.0,0.11569,4870043000.0,0.07795,0.119569995,0.646619012796748,14.381411,21948756000.0,19095157000.0,42224013000.0,321459000.0,23407674000.0,9592066000.0,23086215000.0,0.26633227919295993
セプテーニ・ホールディングス,4293,サービス業,スタンダード（内国株式）,2024-12-31,,Tokyo,87740817408.0,1.3503591,28284209000.0,3129260000.0,0.0668,5525805000.0,0.1144,,0.7157130129277451,16.549295,27682598000.0,26211042000.0,45977690000.0,,23730478000.0,7252691000.0,,
ハイマックス,4299,情報・通信業,スタンダード（内国株式）,2025-03-31,,Yokohama,14768377856.0,1.2660303,18066000000.0,1806000000.0,0.05276,1293000000.0,0.06854,0.11061,0.8164934164934164,,2648000000.0,2402000000.0,12575000000.0,,9469000000.0,543000000.0,,
アミューズ,4301,サービス業,プライム（内国株式）,2025-03-31,,Yamanashi,33682665472.0,0.9307074,68186000000.0,2798000000.0,0.15691,1648000000.0,0.052729998,0.11139,0.5662628819381667,20.01923,23723000000.0,22116000000.0,47953000000.0,281000000.0,27793000000.0,4071000000.0,27512000000.0,0.8167999656342637
野村総合研究所,4307,情報・通信業,プライム（内国株式）,2025-03-31,,Tokyo,3329667366912.0,7.5117517,764813000000.0,134005000000.0,0.18879999,93762000000.0,0.12634,0.22949,0.4674631475895018,33.32379,490543000000.0,239482000000.0,419424000000.0,271023000000.0,168597000000.0,80969000000.0,-102426000000.0,-0.03076163133225885
Ｊストリーム,4308,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,9623272448.0,0.933664,11800312000.0,916482000.0,0.05855,550856000.0,0.04607,0.05678,0.8011770152267509,20.918919,2127075000.0,1977774000.0,10439180000.0,59375000.0,4432698000.0,8698000.0,4373323000.0,0.45445278865703376
ドリームインキュベータ,4310,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,23518031872.0,2.2188833,6183000000.0,258000000.0,0.33534,170000000.0,0.13565,0.06799,0.8205839692249479,,2702000000.0,1275000000.0,15428000000.0,,5659000000.0,65000000.0,,
ビーマップ,4316,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,4022340096.0,8.879349,1494314000.0,-182806000.0,-0.42254,-179556000.0,-0.12088,-0.36240003,0.5251202597114628,,424131000.0,329686000.0,835578000.0,82135000.0,155112000.0,38303000.0,72977000.0,0.018142921348836636
レイ,4317,サービス業,スタンダード（内国株式）,2025-02-28,,Tokyo,8853920768.0,1.2970768,10456954000.0,927437000.0,0.15232,745577000.0,0.087749995,0.15035,0.7450262072280354,,2325605000.0,2153322000.0,5356499000.0,769429000.0,2867336000.0,292438000.0,2097907000.0,0.2369466652087393
クイック,4318,サービス業,プライム（内国株式）,2025-03-31,,Osaka,47909138432.0,2.5333812,32501017000.0,4533486000.0,0.28796,3583562000.0,0.102539994,0.18279,0.7098440220840883,15.100235,7288572000.0,7010182000.0,19406416000.0,120740000.0,15052626000.0,1762665000.0,14931886000.0,0.3116709356231405
ＴＡＣ,4319,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,6292428800.0,0.96947414,19196936000.0,725940000.0,0.08793,467482000.0,0.03004,0.094069995,0.2970404929831345,,14711190000.0,11970478000.0,12009058000.0,5332288000.0,6470565000.0,1147082000.0,1138277000.0,0.18089628602551688
ＣＥホールディングス,4320,情報・通信業,スタンダード（内国株式）,2024-09-30,,Sapporo,12278164480.0,1.7642269,14554161000.0,1148247000.0,-0.01153,123420000.0,0.05929,0.15121001,0.5420755628722882,,4651630000.0,2837730000.0,7467596000.0,2164370000.0,3826460000.0,438348000.0,1662090000.0,0.13536958253877374
日本システム技術,4323,情報・通信業,プライム（内国株式）,2025-03-31,,Tokyo,59795574784.0,4.1749763,29324949000.0,3188390000.0,0.07032,2443453000.0,0.08590999,0.19357,0.6443926632272698,,8080959000.0,6057990000.0,16647188000.0,68127000.0,7110014000.0,1667447000.0,7041887000.0,0.1177660224094753
電通グループ,4324,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,856378900480.0,1.4791393,1410961000000.0,120970000000.0,0.07885,-192172000000.0,-0.19194001,-0.32309,0.19868444312654324,10.216785,2738225000000.0,2067395000000.0,2177355000000.0,547273000000.0,371989000000.0,146188000000.0,-175284000000.0,-0.20468042813963935
インテージホールディングス,4326,情報・通信業,プライム（内国株式）,2024-06-30,,Tokyo,67707465728.0,2.043757,63279218000.0,3289989000.0,-0.00095,2456825000.0,0.05345,0.106479995,0.7107233945763082,21.007109,12878657000.0,11890649000.0,28005424000.0,496333000.0,12045279000.0,5920277000.0,11548946000.0,0.17057123429187818
テイクアンドギヴ・ニーズ,4331,サービス業,プライム（内国株式）,2025-03-31,,Shinagawa,12623890432.0,0.71491027,47668000000.0,4105000000.0,0.0010800001,3547000000.0,0.0,,0.3406772975714205,6.0069447,35031000000.0,14049000000.0,14515000000.0,23704000000.0,9074000000.0,15000000.0,-14630000000.0,-1.1589137341460727
東邦システムサイエンス,4333,情報・通信業,プライム（内国株式）,2025-03-31,,Tokyo,21898295296.0,2.496514,17342598000.0,1658699000.0,0.10496,1194944000.0,-0.0047299997,-0.00914,0.6798306537205075,,4154220000.0,2021500000.0,11420690000.0,,9166329000.0,580984000.0,,
ユークス,4334,情報・通信業,スタンダード（内国株式）,2025-01-31,,Sakai,3636800512.0,1.4694128,3255738000.0,87859000.0,0.012510001,198412000.0,0.061440002,0.08653,0.8006608889519499,,626591000.0,496854000.0,2799559000.0,0.0,1690278000.0,119709000.0,1690278000.0,0.4647706120868474
ＩＰＳホールディングス,4335,情報・通信業,スタンダード（内国株式）,2024-06-30,,Osaka,2647187200.0,1.5794683,3129163000.0,328441000.0,0.10256,226458000.0,0.072620004,0.17157,0.5732934666480234,,1104727000.0,732924000.0,2224740000.0,,1027332000.0,4945000.0,,
ぴあ,4337,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,54362488832.0,6.185531,45362000000.0,2642000000.0,0.17209,1591000000.0,0.05228,0.34068,0.07083700440528634,,94911000000.0,76265000000.0,79662000000.0,17619000000.0,46301000000.0,1125000000.0,28682000000.0,0.5276064546757211
西菱電機,4341,サービス業,スタンダード（内国株式）,2025-03-31,,Osaka,2694654208.0,0.53850013,19296000000.0,280000000.0,-0.0367,81000000.0,0.01227,0.04812,0.4475288303130148,,6707000000.0,6455000000.0,10513000000.0,900000000.0,905000000.0,118000000.0,5000000.0,0.001855525649694048
イオンファンタジー,4343,サービス業,プライム（内国株式）,2025-02-28,,Chiba,74069811200.0,10.287557,87240584000.0,4344861000.0,0.05585,-1816753000.0,-0.01944,-0.22364001,0.1230662697678689,34.3578,46831210000.0,30758292000.0,12185447000.0,34846033000.0,6167459000.0,5323000.0,-28678574000.0,-0.38718303091880973
ソースネクスト,4344,情報・通信業,プライム（内国株式）,2025-03-31,,Tokyo,23927662592.0,3.328267,11455896000.0,-3480480000.0,-0.2502,-3896757000.0,-0.34303,-0.54403996,0.4583143781171513,31.17117,7854947000.0,6165215000.0,11342672000.0,5378810000.0,6008174000.0,2152084000.0,629364000.0,0.02630277811633896
シーティーエス,4345,サービス業,プライム（内国株式）,2025-03-31,,Ueda,39247499264.0,3.020658,11821000000.0,3078000000.0,0.23114,2190000000.0,0.0,0.18817,0.7536299765807962,18.554688,4208000000.0,2393000000.0,7002000000.0,1811000000.0,4529000000.0,6206000000.0,2718000000.0,0.06925281994955285
ＮＥＸＹＺ．Ｇｒｏｕｐ,4346,その他金融業,スタンダード（内国株式）,2024-09-30,,Shibuya,14504477696.0,4.347826,24497000000.0,1189000000.0,0.05331,611000000.0,0.037639998,0.28708,0.13902518809290154,,13125000000.0,10464000000.0,12578000000.0,5703000000.0,5844000000.0,2746000000.0,141000000.0,0.00972113597988327
ブロードメディア,4347,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,12526187520.0,2.8416483,15533925000.0,707021000.0,0.06244,335267000.0,0.02451,0.07265,0.4098254679053405,13.3282795,5519050000.0,4877248000.0,7603869000.0,1154357000.0,5621071000.0,169455000.0,4466714000.0,0.3565900632469535
メディカルシステムネットワーク,4350,小売業,スタンダード（内国株式）,2025-03-31,,Sapporo,14292734976.0,0.8846708,122387000000.0,3154000000.0,0.014149999,1262000000.0,0.009430001,0.07706,0.23034312753237185,5.494382,54242000000.0,24377000000.0,22627000000.0,29789000000.0,8461000000.0,702000000.0,-21328000000.0,-1.4922266477209183
山田再生系債権回収総合事務所,4351,その他金融業,スタンダード（内国株式）,2024-12-31,,Yokohama,3752677632.0,1.1756511,2290206000.0,36036000.0,-0.058819998,49698000.0,-0.070089996,-0.04354,0.5008900698307244,,3336204000.0,2236050000.0,5969557000.0,2150977000.0,917158000.0,370028000.0,-1233819000.0,-0.3287836369100622
応用技術,4356,情報・通信業,スタンダード（内国株式）,2024-12-31,,Osaka,10157501440.0,9.631991,7837811000.0,937669000.0,-0.19424999,725662000.0,0.027460001,0.06505,0.7730860996593039,14.312148,1616988000.0,1526176000.0,6546219000.0,,626221000.0,200000.0,,
マナック・ケミカル・パートナーズ,4360,化学,スタンダード（内国株式）,2025-03-31,,Tokyo,4717220352.0,0.45656404,9304000000.0,-342000000.0,0.03875,-895000000.0,-0.07988,-0.07121,0.814882176182192,,2341000000.0,2190000000.0,9045000000.0,,2767000000.0,1520000000.0,,
川口化学工業,4361,化学,スタンダード（内国株式）,2024-11-30,,Chiyoda,1879650176.0,0.63977087,8920750000.0,378140000.0,0.04991,336275000.0,0.030940002,0.097770005,0.33785209971667457,,5649136000.0,4887192000.0,6338634000.0,3091687000.0,744643000.0,55097000.0,-2347044000.0,-1.248660005977623
日本精化,4362,化学,プライム（内国株式）,2025-03-31,,Osaka,57180459008.0,1.203409,35663736000.0,4895384000.0,0.15152,3870959000.0,0.11491,0.085889995,0.8054111655135132,14.825646,10726874000.0,7416814000.0,32213928000.0,1100000000.0,12300114000.0,10871513000.0,11200114000.0,0.1958731041042013
松本油脂製薬,4365,化学,スタンダード（内国株式）,2025-03-31,,Yao,58025201664.0,0.72847474,43131000000.0,9282000000.0,0.19299,6830000000.0,0.13471,0.072459996,0.8341510048429965,,13824000000.0,11018000000.0,66121000000.0,,32037000000.0,20707000000.0,,
ダイトーケミックス,4366,化学,スタンダード（内国株式）,2025-03-31,,Osaka,10735446016.0,0.7098693,18644000000.0,848000000.0,0.067389995,820000000.0,0.04547,0.05775,0.6105219893136046,,9476000000.0,6298000000.0,13530000000.0,5448000000.0,2775000000.0,2100000000.0,-2673000000.0,-0.24898825777859512
広栄化学,4367,化学,スタンダード（内国株式）,2025-03-31,,Tokyo,11518352384.0,0.92186,20018256000.0,566265000.0,0.08425,288382000.0,0.00377,0.0056,0.613770266196105,,13602479000.0,7265787000.0,13039523000.0,7473129000.0,324825000.0,96000.0,-7148304000.0,-0.6206012597712864
扶桑化学工業,4368,化学,プライム（内国株式）,2025-03-31,,Osaka,174698004480.0,1.6567196,69501527000.0,16230509000.0,0.25158,11622785000.0,0.16744,0.11662,0.7353176830888928,17.232384,37453096000.0,18489603000.0,67052435000.0,20000000000.0,31295730000.0,714487000.0,11295730000.0,0.06465860920176207
トリケミカル研究所,4369,化学,プライム（内国株式）,2025-01-31,,Uenohara,93233283072.0,2.8007212,18905888000.0,5256445000.0,0.25237,4961998000.0,0.24483,0.18388,0.8550016310914064,16.986383,5356905000.0,4182189000.0,21456391000.0,1778121000.0,9439328000.0,3923209000.0,7661207000.0,0.08217244687268584
モビルス,4370,情報・通信業,グロース（内国株式）,2024-08-31,,Tokyo,3211347712.0,2.432323,1534111000.0,-352024000.0,0.0661,-731727000.0,-0.24353,-0.26654,0.6325207558702185,-63.52941,721472000.0,409405000.0,1602472000.0,372220000.0,1352981000.0,,980761000.0,0.3054047982207415
コアコンセプト・テクノロジー,4371,情報・通信業,グロース（内国株式）,2024-12-31,,Toshima-ku,16680524800.0,3.3582127,19166906000.0,2007379000.0,0.092650004,1439468000.0,0.072680004,0.32896,0.5237735417481867,8.465473,3814232000.0,3582568000.0,5828151000.0,906722000.0,2195129000.0,196091000.0,1288407000.0,0.07724019570415434
ユミルリンク,4372,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,5671004672.0,2.0074358,2669470000.0,637593000.0,0.18983999,469681000.0,0.15731,0.16471,0.8287211132206302,,588381000.0,538339000.0,2969032000.0,59080000.0,2540460000.0,,2481380000.0,0.43755562612239723
シンプレクス・ホールディングス,4373,情報・通信業,プライム（内国株式）,2025-03-31,,Tokyo,248653676544.0,5.2318745,47394000000.0,10804000000.0,0.23864001,7781000000.0,0.17768,0.18945,0.6176760902027284,28.67618,30212000000.0,14674000000.0,27559000000.0,18625000000.0,13438000000.0,4459000000.0,-5187000000.0,-0.020860339055079866
ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,4374,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,12208610304.0,11.644212,2762014000.0,479696000.0,0.27517998,320759000.0,0.14182,0.42272,0.1734600969463768,,5461250000.0,5456423000.0,6015823000.0,0.0,3883828000.0,188480000.0,3883828000.0,0.31812203873257483
セーフィー,4375,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,51916382208.0,5.992259,15049858000.0,-580565000.0,-0.01114,-1552485000.0,-0.02033,-0.039219998,0.7753032972254301,-291.25,2454920000.0,2408521000.0,10246326000.0,2548000.0,6799232000.0,567842000.0,6796684000.0,0.13091597894416981
くふうカンパニーホールディングス,4376,情報・通信業,グロース（内国株式）,2024-09-30,,Tokyo,11061259264.0,1.0920317,15544000000.0,632000000.0,0.00196,308000000.0,-0.00057,0.01035,0.5677880794701987,16.818182,6707000000.0,5201000000.0,12805000000.0,3554000000.0,7505000000.0,10000000.0,3951000000.0,0.35719260399753344
ワンキャリア,4377,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,46419935232.0,9.43555,5401367000.0,1296146000.0,0.4113,923371000.0,0.18757,0.28799,0.7053611762362547,12.846825,1689284000.0,1684925000.0,4683196000.0,105917000.0,4309661000.0,186164000.0,4203744000.0,0.09055902338058652
ＣＩＮＣ,4378,情報・通信業,グロース（内国株式）,2024-10-31,,Tokyo,1674893568.0,1.5367924,1985268000.0,62979000.0,0.0,51924000.0,0.0,,0.7929274398647104,,395626000.0,368602000.0,1579774000.0,16685000.0,1352454000.0,,1335769000.0,0.7975247057608857
Ｐｈｏｔｏｓｙｎｔｈ,4379,情報・通信業,グロース（内国株式）,2024-12-31,,Tokyo,5194157056.0,2.2983,2961529000.0,76337000.0,0.06274,155244000.0,0.057919998,0.01429,0.6211258189597539,,1278245000.0,1212689000.0,1869462000.0,92956000.0,1556437000.0,47918000.0,1463481000.0,0.2817552461779084
Ｍマート,4380,情報・通信業,グロース（内国株式）,2025-01-31,,Tokyo,6782935040.0,3.558728,1294546000.0,521645000.0,0.45171002,345939000.0,0.29389998,0.2245,0.68155439402081,,847457000.0,847456000.0,2584130000.0,,2222105000.0,,,
ビープラッツ,4381,情報・通信業,グロース（内国株式）,2025-03-31,,Tokyo,1415616640.0,5.8496814,706256000.0,-207489000.0,-0.22024,-298069000.0,-0.35498002,-0.69295996,0.261602529739054,,803039000.0,644618000.0,195271000.0,696734000.0,68058000.0,,-628676000.0,-0.4441004592881869
ＨＥＲＯＺ,4382,情報・通信業,スタンダード（内国株式）,2025-04-30,,Tokyo,16661565440.0,3.6008618,5929797000.0,306429000.0,0.07794,-177709000.0,-0.02368,0.013730001,0.5692486488158329,82.55639,2946233000.0,1487282000.0,4538859000.0,2054662000.0,1733938000.0,356294000.0,-320724000.0,-0.019249331712254764
ラクスル,4384,情報・通信業,プライム（内国株式）,2024-07-31,,Tokyo,70172884992.0,4.3958354,51121000000.0,2524000000.0,0.049510002,2118000000.0,0.04362,0.17074,0.357431092264551,26.997551,28185000000.0,17983000000.0,24981000000.0,18393000000.0,17014000000.0,7524000000.0,-1379000000.0,-0.019651465094490724
